ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni,group_indicator,GDP_Growth,GDP_per_Capita,Inflation_CPI,Terms_of_Trade,cpiamacr,cpiadebt,Primary_fiscal_balance,EconomicFreedomIndex,Polity2_Score
900,AUL,Australia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
305,AUS,Austria,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
373,AZE,Azerbaijan,2014,0,0,0,0,0,0,0,0,0,1,16.58031422247938,0.0,2.75050681535518,5506.18169600319,1.37344181533176,158.5683903408,,,2.96961234687982,5.97,-7.0
692,BAH,Bahrain,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
211,BEL,Belgium,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
434,BEN,Benin,2014,0,0,0,0,0,0,0,0,0,1,29.09637367080998,0.0,6.35767909791932,1014.43300624336,-0.548757550948091,101.8348126598,4.0,4.0,-1.37201663644765,5.96,7.0
439,BFO,Burkina Faso,2014,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,
760,BHU,Bhutan,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
370,BLR,Belarus,2014,0,0,0,0,0,0,0,0,0,1,52.34070136070644,0.0,1.65112468524535,6212.92980286522,18.1195543526734,116.8975069061,,,2.04766137465641,4.61,-7.0
771,BNG,Bangladesh,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
145,BOL,Bolivia,2014,0,0,0,0,0,0,0,0,0,1,28.38503956380735,0.0,5.46056957461593,2900.90241433528,5.76660074579144,133.600764928,3.5,4.5,-2.40423493782022,5.98,7.0
346,BOS,Bosnia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
571,BOT,Botswana,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
140,BRA,Brazil,2014,0,0,0,0,0,0,0,0,0,0,23.1060429665359,0.0,0.503955740242247,9338.34278324839,6.32904015516139,113.1889183835,,,-0.979695991912513,6.36,8.0
516,BUI,Burundi,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
355,BUL,Bulgaria,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
811,CAM,Cambodia,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
20,CAN,Canada,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
471,CAO,Cameroon,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
402,CAP,Cape Verde,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
482,CEN,Central African Republic,2014,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,
483,CHA,Chad,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
155,CHL,Chile,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
710,CHN,China,2014,0,0,0,0,0,0,0,0,0,0,16.95484192266567,0.0,7.42576365632412,7532.78530130172,1.92164162788521,89.6419154119,,,0.599963604475756,6.05,-7.0
100,COL,Colombia,2014,0,0,0,0,0,0,0,0,0,0,28.23971590635853,0.0,4.49903000110972,6121.83982019825,2.89883787761738,132.8417113396,,,0.63819957930887,6.57,7.0
581,COM,Comoros,2014,0,0,0,0,0,0,0,0,0,1,11.85288495964285,0.0,2.10665758942474,1342.32965963909,,88.1697175147,3.0,2.5,-0.277651871502407,,9.0
484,CON,Congo Brazzaville,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
94,COS,Costa Rica,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
344,CRO,Croatia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
40,CUB,Cuba,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
352,CYP,Cyprus,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
316,CZR,Czech Republic,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
390,DEN,Denmark,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
522,DJI,Djibouti,2014,0,0,0,0,0,0,0,0,0,1,41.66956061299272,1.0,7.06154324233921,2248.59114297989,1.34186494340157,102.063824587,3.5,2.5,0.32063417385282,,3.0
42,DOM,Dominican Republic,2014,0,0,0,0,0,0,0,0,0,0,41.08925914506177,0.0,7.05046368965911,6451.88289713534,2.99864226125219,92.0886282795,,,-0.39946903630512,7.38,8.0
130,ECU,Ecuador,2014,0,0,0,0,0,0,0,0,0,1,24.69056472267461,0.0,4.22606520388456,6055.04172761485,3.58922016616663,131.9426986924,,,-7.13291564010808,5.76,5.0
651,EGY,Egypt,2014,0,0,0,0,0,0,0,0,0,1,14.00207678386518,0.0,2.91591187985748,3235.66246235257,10.0702154687481,103.0074581757,,,-3.86335680751169,5.39,-4.0
411,EQG,Equatorial Guinea,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
531,ERI,Eritrea,2014,0,0,0,0,0,0,0,0,0,1,,0.0,,,,103.2343938063,1.5,1.0,3.31363930160014,,-7.0
366,EST,Estonia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
529,ETI,Ethiopia,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
860,ETM,East Timor,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
375,FIN,Finland,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
950,FJI,Fiji,2014,0,0,0,0,0,0,0,0,0,1,30.94698122647511,0.0,5.60351489641585,4883.2430712014,0.519306474579194,98.7109363524,,,-0.993161940772211,6.17,2.0
220,FRN,France,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
481,GAB,Gabon,2014,0,0,0,0,0,0,0,0,0,1,26.92716912068544,0.0,4.31496444107469,6998.60545439576,4.69045751826284,148.5598117242,,,7.59873177945387,4.9,3.0
420,GAM,Gambia,2014,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
452,GHA,Ghana,2014,0,0,0,0,0,0,0,0,0,1,54.9247675218519,1.0,2.85624016330883,1725.29387642979,15.4896160333318,102.4823234902,2.0,3.0,-0.283077495497885,6.11,8.0
255,GMY,Germany,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
404,GNB,Guinea-Bissau,2014,0,0,0,0,0,0,0,0,0,1,27.95546631300609,0.0,0.964525745841428,623.610159103365,-1.50924460570503,88.3273668363,2.5,2.5,-1.95609926985897,5.05,6.0
350,GRC,Greece,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
372,GRG,Georgia,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
90,GUA,Guatemala,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
438,GUI,Guinea,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
110,GUY,Guyana,2014,0,0,0,0,0,0,0,0,0,0,56.37326880213187,0.0,1.68649445019584,5635.71704117947,0.852630497539914,94.9934652984,3.5,4.0,-3.35490614961067,6.15,6.0
41,HAI,Haiti,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
91,HON,Honduras,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
310,HUN,Hungary,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
750,IND,India,2014,0,0,0,0,0,0,0,0,0,0,22.7049198417658,0.0,7.41022760508854,1484.31640682913,6.66565671867899,90.0163618126,,,-2.02134121614027,5.99,9.0
850,INS,Indonesia,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
205,IRE,Ireland,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
630,IRN,Iran,2014,0,0,0,0,0,0,0,0,0,0,1.252067465995556,0.0,4.98477506709494,5093.20319702186,16.6065532357449,129.9207828002,,,-0.966085230333336,4.73,-7.0
645,IRQ,Iraq,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
666,ISR,Israel,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
325,ITA,Italy,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
437,IVO,Ivory Coast,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
51,JAM,Jamaica,2014,0,0,0,0,0,0,0,0,0,0,103.5055178936634,1.0,0.689822357374339,5032.44263080999,8.27407886231419,98.8564143828,,,7.6036949146607,7.33,9.0
663,JOR,Jordan,2014,0,0,0,0,0,0,0,0,0,1,66.22178739261444,0.0,3.38407809933472,4282.11872849239,2.89947905006057,94.3553291706,,,0.980818352328495,7.34,-3.0
740,JPN,Japan,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
501,KEN,Kenya,2014,0,0,0,0,0,0,0,0,0,0,27.916456980179,0.0,5.02011100232484,1450.59338202277,6.87815499275949,88.3775803817,4.5,4.5,-4.23937722576865,6.74,9.0
341,KOS,Kosovo,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
690,KUW,Kuwait,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
703,KYR,Kyrgyzstan,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
705,KZK,Kazakhstan,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
812,LAO,Laos,2014,0,0,0,0,0,0,0,0,0,1,75.94651588457498,1.0,7.61196343979319,2006.31195444447,4.12924306873771,102.3796382232,3.5,3.0,-2.24493868353139,5.93,-7.0
367,LAT,Latvia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
450,LBR,Liberia,2014,0,0,0,0,0,0,0,0,0,1,23.55894884694046,0.0,0.701393100287518,707.157694930142,9.86111285574904,103.9790010873,3.5,3.5,-1.00747115413953,6.33,6.0
660,LEB,Lebanon,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
570,LES,Lesotho,2014,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
620,LIB,Libya,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
368,LIT,Lithuania,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
212,LUX,Luxembourg,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
435,MAA,Mauritania,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
343,MAC,Macedonia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
580,MAG,Madagascar,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
820,MAL,Malaysia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
590,MAS,Mauritius,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
553,MAW,Malawi,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
70,MEX,Mexico,2014,0,0,0,0,0,0,0,0,0,0,40.85170994127869,0.0,2.50376350288664,9862.48125444199,4.01861608078679,115.6566092383,,,-2.46380543129077,7.03,8.0
359,MLD,Moldova,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
432,MLI,Mali,2014,0,0,0,0,0,0,0,0,0,1,25.19077936650544,0.0,7.08468388056527,684.949913127196,0.883814547137841,98.0493199535,4.0,3.5,-2.29817788281696,5.71,5.0
348,MNT,Montenegro,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
712,MON,Mongolia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
600,MOR,Morocco,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
775,MYA,Myanmar (Burma),2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
541,MZM,Mozambique,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
565,NAM,Namibia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
790,NEP,Nepal,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
920,NEW,New Zealand,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
93,NIC,Nicaragua,2014,0,0,0,0,0,0,0,0,0,0,95.9109535598697,0.0,4.78649248722054,2006.66284522362,6.03596861798425,84.8879365579,4.0,4.5,-0.570821160805477,6.88,9.0
475,NIG,Nigeria,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
436,NIR,Niger,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
385,NOR,Norway,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
210,NTH,Netherlands,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
698,OMA,Oman,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
770,PAK,Pakistan,2014,0,0,0,0,0,0,0,0,0,1,24.06556699773307,0.0,4.11642817161422,1343.30778121043,7.18938402847028,96.3884835783,3.0,3.5,-0.16863059915504,5.72,7.0
95,PAN,Panama,2014,0,0,0,0,0,0,0,0,0,1,,0.0,4.62581375565551,13611.5490809559,2.62652699929151,102.5346191135,,,-5.74518728548519,7.66,9.0
150,PAR,Paraguay,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
135,PER,Peru,2014,0,0,0,0,0,0,0,0,0,1,35.42461385071036,0.0,2.38215737180541,6103.91864749969,3.41194579807465,107.3828411149,,,0.822323118238482,7.55,9.0
840,PHI,Philippines,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
910,PNG,Papua New Guinea,2014,0,0,0,0,0,0,0,0,0,1,89.56367301010924,0.0,13.5437706216546,2391.3578028163,5.22211720226841,112.8797758911,4.0,4.0,-4.63130465421698,6.22,5.0
290,POL,Poland,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
235,POR,Portugal,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
731,PRK,Korea North,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
694,QAT,Qatar,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
732,ROK,Korea South,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
360,RUM,Romania,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
365,RUS,Russia,2014,0,0,0,0,0,0,0,0,0,0,,0.0,0.736267221765672,9493.8125,7.82341183865513,131.4728682038,,,-0.522691055168919,6.16,4.0
517,RWA,Rwanda,2014,0,0,0,0,0,0,0,0,0,1,36.14666499820996,0.0,6.16716615166932,690.610352732156,2.35449052820358,96.0263033336,4.0,4.0,-5.08142910010244,6.77,-3.0
560,SAF,South Africa,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
92,SAL,El Salvador,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
670,SAU,Saudi Arabia,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
626,SDN,Sudan-North,2014,0,0,0,0,0,0,0,0,0,1,45.23888519664134,1.0,4.66137954229873,1307.3896484375,36.9066427863595,128.758378373,3.0,1.5,-3.91815247222316,4.6,-4.0
433,SEN,Senegal,2014,0,0,0,0,0,0,0,0,0,0,55.44620512662216,0.0,6.22407443790986,1180.7987108505,-1.09025507446895,99.8520308739,4.0,4.5,-2.55612514168997,6.11,7.0
342,SER,Serbia,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
451,SIE,Sierra Leone,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
830,SIN,Singapore,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
317,SLO,Slovak Republic,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
349,SLV,Slovenia,2014,0,0,0,0,0,0,0,0,0,0,70.38618913416485,0.0,1.7293998423459,3713.94992016222,1.14134467538233,89.4707386532,,,-1.93275031217543,7.39,10.0
940,SOL,Solomon Islands,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
520,SOM,Somalia,2014,0,0,0,0,0,0,0,0,0,0,49.79366680912025,1.0,8.97800590578942,417.516794459335,,110.6922346509,,,0.115997263375883,,5.0
230,SPN,Spain,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
780,SRI,Sri Lanka,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
525,SSU,South Sudan,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
115,SUR,Suriname,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
572,SWA,Swaziland,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
380,SWD,Sweden,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
225,SWZ,Switzerland,2014,0,0,0,0,0,0,0,0,0,0,13.21204235448729,0.0,1.71688783296895,3367.36337022137,5.68134885776447,99.987562134,,,-0.326714365619635,5.6,10.0
652,SYR,Syria,2014,0,0,0,0,0,0,0,0,0,0,22.28541341207694,0.0,-10.310339909053,847.659877206276,10.9271141804297,94.6301168408,,,,4.47,-9.0
702,TAJ,Tajikistan,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
713,TAW,Taiwan,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
510,TAZ,Tanzania,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
800,THI,Thailand,2014,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
701,TKM,Turkmenistan,2014,0,0,0,0,0,0,0,0,0,1,18.5866873573514,0.0,10.2999999705459,5533.03528846527,,133.2121244628,,,,,-8.0
461,TOG,Togo,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
52,TRI,Trinidad,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
616,TUN,Tunisia,2014,0,0,0,0,0,0,0,0,0,1,56.81906759217905,0.0,3.09032803070775,4021.60476871861,4.62555099534031,108.7612195565,,,-2.16662560258102,6.17,7.0
640,TUR,Turkey,2014,0,0,0,0,1,0,0,0,0,1,44.4723691105017,0.0,4.9397151613658,10556.1170411504,8.85457271364324,93.9087303919,,,1.99781502531241,6.89,3.0
696,UAE,UAE,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
500,UGA,Uganda,2014,0,0,0,0,0,0,0,0,0,1,27.14972921840503,0.0,5.10630732539796,845.978664791099,3.07570668958641,97.9784110026,4.0,4.5,-2.82199768327791,6.86,-1.0
200,UKG,United Kingdom,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
369,UKR,Ukraine,2014,0,0,0,0,0,0,0,0,1,1,96.72658029991275,0.0,-10.0788949856211,2308.6435546875,12.0718562874251,109.1130012164,,,-2.11221666959982,5.64,4.0
165,URU,Uruguay,2014,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2,USA,United States,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
704,UZB,Uzbekistan,2014,0,0,0,0,0,0,0,0,0,0,14.70094994406628,0.0,6.87383844082959,2659.99075095143,9.28309356162695,105.6768050582,4.0,4.0,4.13728457187968,,-9.0
101,VEN,Venezuela,2014,0,0,0,1,0,0,0,0,0,1,,0.0,-3.89438647450662,,62.1686499794829,173.8318062849,,,,2.97,4.0
818,VIE,Vietnam,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
679,YEM,Yemen,2014,0,0,0,0,0,0,0,0,0,0,18.92850754755423,0.0,-0.188690232450909,1950.16251980681,8.10472583623915,125.2074289334,3.5,3.0,,6.09,0.0
490,ZAI,Congo Kinshasa,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
551,ZAM,Zambia,2014,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
552,ZIM,Zimbabwe,2014,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
700,AFG,Afghanistan,2015,0,0,0,0,0,0,0,0,0,1,13.49083010944643,1.0,1.45131466066431,565.569730408751,-0.661709164713742,100.0,3.5,3.0,,,-1.0
339,ALB,Albania,2015,0,0,0,0,0,0,0,0,0,1,73.31243546806462,0.0,2.21872637517804,3952.80357364813,3.50120835492657,100.0,,,-1.36365552785507,7.64,9.0
615,ALG,Algeria,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
540,ANG,Angola,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
160,ARG,Argentina,2015,0,0,0,0,0,0,0,0,0,1,32.20829499862653,0.0,2.73115982828944,13679.6264980954,,100.0,,,-4.38343259306795,4.95,9.0
371,ARM,Armenia,2015,0,0,0,0,0,0,0,0,0,1,80.41546395284652,0.0,3.19999999896625,3512.39350276709,3.73169119261693,100.0,,,-3.33445342555832,7.43,5.0
900,AUL,Australia,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
305,AUS,Austria,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
373,AZE,Azerbaijan,2015,0,0,0,0,0,0,0,0,0,1,25.95969059941342,0.0,1.09397591627469,5500.50364628486,4.02768573742726,100.0,,,-4.40796248620817,6.0,-7.0
692,BAH,Bahrain,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
211,BEL,Belgium,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
434,BEN,Benin,2015,0,0,0,0,0,0,0,0,0,1,31.40172542360757,0.0,1.77815106030278,1002.41886882564,0.218785923536154,100.0,4.0,4.0,-5.01351263877377,5.79,7.0
439,BFO,Burkina Faso,2015,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
760,BHU,Bhutan,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
370,BLR,Belarus,2015,0,0,0,0,0,0,0,0,0,1,70.76682314878991,0.0,-3.82957055828389,5967.06856034227,13.5344897649735,100.0,,,3.0640660791076,4.72,-7.0
771,BNG,Bangladesh,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
145,BOL,Bolivia,2015,0,0,0,0,0,0,0,0,0,1,31.04562757715412,0.0,4.85718723245387,2996.01289804214,4.05961041135645,100.0,3.0,4.5,-5.89884665150421,5.92,7.0
346,BOS,Bosnia,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
571,BOT,Botswana,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
140,BRA,Brazil,2015,0,0,0,0,0,0,0,0,0,0,30.72992828198681,0.0,-3.54576339269425,8936.19661756825,9.02990102416136,100.0,,,-2.28281075978394,6.25,8.0
516,BUI,Burundi,2015,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,
355,BUL,Bulgaria,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
811,CAM,Cambodia,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
20,CAN,Canada,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
471,CAO,Cameroon,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
402,CAP,Cape Verde,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
482,CEN,Central African Republic,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
483,CHA,Chad,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
155,CHL,Chile,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
710,CHN,China,2015,0,0,0,0,0,0,0,0,0,0,12.11549065253656,0.0,7.04132887873656,8016.44559489998,1.43702380935655,100.0,,,-1.28205612848254,6.07,-7.0
100,COL,Colombia,2015,0,0,0,0,0,0,0,0,0,0,39.13514142530819,0.0,2.95590137527523,6248.51490534512,4.9898311584953,100.0,,,-0.797501504903062,6.57,7.0
581,COM,Comoros,2015,0,0,0,0,0,0,0,0,0,1,12.9348443830038,0.0,1.14735076108914,1329.37048235986,,100.0,3.0,3.0,2.68287785808669,,9.0
484,CON,Congo Brazzaville,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
94,COS,Costa Rica,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
344,CRO,Croatia,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
40,CUB,Cuba,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
352,CYP,Cyprus,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
316,CZR,Czech Republic,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
390,DEN,Denmark,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
522,DJI,Djibouti,2015,0,0,0,0,0,0,0,0,0,1,49.09283176432935,1.0,7.52610891881017,2376.12554719873,-0.847389733971996,100.0,3.5,2.5,0.0097478254004132,,3.0
42,DOM,Dominican Republic,2015,0,0,0,0,0,0,0,0,0,0,39.17347530825266,0.0,6.9270187716221,6819.93225155181,0.836746346724557,100.0,,,2.28028280669043,7.42,8.0
130,ECU,Ecuador,2015,0,0,0,0,0,0,0,0,0,1,29.74487129016356,0.0,0.119692109287612,5976.1596805651,3.96664623255358,100.0,,,-5.50255472440272,6.2,5.0
651,EGY,Egypt,2015,0,0,0,0,0,0,0,0,0,1,15.40909107993794,0.0,4.37201907790141,3306.98159414141,10.370490343517,100.0,,,-3.5362411139572,5.08,-4.0
411,EQG,Equatorial Guinea,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
531,ERI,Eritrea,2015,0,0,0,0,0,0,0,0,0,1,,0.0,,,,100.0,1.5,1.0,-0.778723092181995,,-7.0
366,EST,Estonia,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
529,ETI,Ethiopia,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
860,ETM,East Timor,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
375,FIN,Finland,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
950,FJI,Fiji,2015,0,0,0,0,0,0,0,0,0,1,33.93421216576909,0.0,4.50119938335874,5097.53108832569,1.37488542621438,100.0,,,1.11076606216727,6.18,2.0
220,FRN,France,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
481,GAB,Gabon,2015,0,0,0,0,0,0,0,0,0,1,38.90881778508822,0.0,3.8788993950789,7047.12654634355,-0.338795188753406,100.0,,,1.05839245250934,5.1,3.0
420,GAM,Gambia,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
452,GHA,Ghana,2015,0,0,0,0,0,0,0,0,0,1,65.33021123291901,1.0,2.12075933817334,1721.69964380717,17.1499695007878,100.0,3.0,3.0,1.00149101365455,6.14,8.0
255,GMY,Germany,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
404,GNB,Guinea-Bissau,2015,0,0,0,0,0,0,0,0,0,1,33.4751364335026,0.0,6.1340893623123,645.066837207039,1.47672048910494,100.0,2.5,2.5,-2.48628580564096,5.32,6.0
350,GRC,Greece,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
372,GRG,Georgia,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
90,GUA,Guatemala,2015,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,
438,GUI,Guinea,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
110,GUY,Guyana,2015,0,0,0,0,0,0,0,0,0,0,38.02768691517841,0.0,0.687404590619494,5640.41560569466,-1.00173432776374,100.0,3.5,4.0,-0.32066550007677,6.36,7.0
41,HAI,Haiti,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
91,HON,Honduras,2015,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
310,HUN,Hungary,2015,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
750,IND,India,2015,0,0,0,0,0,0,0,0,0,0,23.02976895099671,0.0,7.99625378571471,1583.99815907985,4.90697344127256,100.0,,,-2.20971381726807,6.3,9.0
