ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni
740,JPN,Japan,2015,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2015,0,0,0,0,0,0,0,0,0,0,31.3058278228131
341,KOS,Kosovo,2015,0,0,0,0,0,0,0,0,0,0,
690,KUW,Kuwait,2015,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2015,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2015,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2015,0,0,0,0,0,0,0,0,0,1,84.83257398943927
367,LAT,Latvia,2015,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2015,0,0,0,0,0,0,0,0,0,1,28.41581092063566
660,LEB,Lebanon,2015,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2015,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2015,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2015,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2015,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2015,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2015,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2015,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2015,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2015,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2015,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2015,0,0,0,0,0,0,0,0,0,0,45.48031291992324
359,MLD,Moldova,2015,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2015,0,0,0,0,0,0,0,0,0,1,29.25323053285593
348,MNT,Montenegro,2015,0,0,0,0,0,0,0,0,0,1,
712,MON,Mongolia,2015,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2015,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2015,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2015,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2015,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2015,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2015,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2015,0,0,0,0,0,0,0,0,0,0,93.85004003911833
475,NIG,Nigeria,2015,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2015,0,0,1,0,0,0,0,0,0,1,
385,NOR,Norway,2015,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2015,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2015,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2015,0,0,0,0,0,0,0,0,0,1,23.27626012156312
95,PAN,Panama,2015,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2015,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2015,0,0,0,0,0,0,0,0,0,1,36.65289795906922
840,PHI,Philippines,2015,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2015,0,0,0,0,0,0,0,0,0,1,100.404554218224
290,POL,Poland,2015,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2015,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2015,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2015,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2015,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2015,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2015,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2015,0,0,0,0,0,0,0,0,0,1,41.18590347843855
560,SAF,South Africa,2015,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2015,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2015,0,0,0,0,0,0,0,0,0,1,
626,SDN,Sudan-North,2015,0,0,0,0,0,0,0,0,0,1,42.83254174156777
433,SEN,Senegal,2015,0,0,0,0,0,0,0,0,0,0,60.52641266061543
342,SER,Serbia,2015,0,0,0,0,0,0,0,0,0,0,
451,SIE,Sierra Leone,2015,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2015,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2015,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2015,0,0,0,0,0,0,0,0,0,0,69.82852403990086
940,SOL,Solomon Islands,2015,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2015,0,0,0,0,0,0,0,0,0,0,45.24956897330345
230,SPN,Spain,2015,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2015,0,0,0,0,0,0,0,0,0,1,
525,SSU,South Sudan,2015,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2015,0,0,0,0,0,0,0,0,0,1,50.11861445615398
572,SWA,Swaziland,2015,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2015,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2015,0,0,0,0,0,0,0,0,0,0,12.09070687522237
652,SYR,Syria,2015,0,0,0,0,0,0,0,0,0,0,27.88704310079474
702,TAJ,Tajikistan,2015,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2015,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2015,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2015,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2015,0,0,0,0,0,0,0,0,0,1,20.77916060594372
461,TOG,Togo,2015,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,2015,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2015,0,0,0,0,0,0,0,0,0,1,63.22303396343369
640,TUR,Turkey,2015,0,0,0,0,0,0,0,0,0,1,46.77339063851244
696,UAE,UAE,2015,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2015,0,0,0,0,0,0,0,0,0,1,30.13521554619595
200,UKG,United Kingdom,2015,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2015,0,0,0,0,0,0,0,0,0,1,125.0258712069954
165,URU,Uruguay,2015,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2015,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2015,0,0,0,0,0,0,0,0,0,0,15.27596382132634
101,VEN,Venezuela,2015,0,0,0,1,0,0,0,0,0,1,
818,VIE,Vietnam,2015,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2015,0,0,0,0,0,0,1,0,0,0,17.61436210133895
490,ZAI,Congo Kinshasa,2015,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2015,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2015,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2016,0,0,0,0,0,0,0,0,0,1,14.14704503600549
339,ALB,Albania,2016,0,0,0,0,0,0,0,0,0,1,70.65028357557014
615,ALG,Algeria,2016,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2016,0,0,0,1,0,0,0,0,0,1,
160,ARG,Argentina,2016,0,0,0,0,0,0,0,0,0,1,35.1613251074643
371,ARM,Armenia,2016,0,0,0,0,0,0,0,0,0,1,91.3302217488821
900,AUL,Australia,2016,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2016,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2016,0,0,0,0,0,0,0,0,0,1,41.04595364844939
692,BAH,Bahrain,2016,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2016,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2016,0,0,0,0,0,0,0,0,0,1,35.8378680486816
439,BFO,Burkina Faso,2016,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2016,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2016,0,0,0,0,0,0,0,0,0,1,82.5010405969595
771,BNG,Bangladesh,2016,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2016,0,0,0,0,0,0,0,0,0,1,32.99572928877831
346,BOS,Bosnia,2016,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2016,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2016,0,0,0,0,0,0,0,0,1,0,30.9090873502902
516,BUI,Burundi,2016,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2016,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2016,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2016,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2016,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2016,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2016,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2016,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2016,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2016,0,0,0,0,0,0,0,0,0,0,12.64942915991018
100,COL,Colombia,2016,0,0,0,0,0,0,0,0,0,0,43.21573634464208
581,COM,Comoros,2016,0,0,0,0,0,0,0,0,0,1,17.18522725751777
484,CON,Congo Brazzaville,2016,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2016,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2016,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2016,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2016,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2016,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2016,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2016,0,0,0,0,0,0,0,0,0,1,64.45727919811146
42,DOM,Dominican Republic,2016,0,0,0,0,0,0,0,0,0,0,39.04875237789797
130,ECU,Ecuador,2016,0,0,0,0,0,0,0,0,0,1,36.94809737880425
651,EGY,Egypt,2016,0,0,0,0,0,0,0,0,0,1,21.09598844465225
411,EQG,Equatorial Guinea,2016,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2016,0,0,0,0,0,0,0,0,0,1,
366,EST,Estonia,2016,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2016,0,0,0,0,0,0,0,0,0,1,
860,ETM,East Timor,2016,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2016,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2016,0,0,0,0,0,0,0,0,0,1,30.07662852837043
220,FRN,France,2016,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2016,0,0,0,0,0,0,0,0,0,1,41.64537979818677
420,GAM,Gambia,2016,0,0,0,0,0,0,0,0,0,1,
452,GHA,Ghana,2016,0,0,0,0,0,0,0,0,0,1,64.60323796370564
255,GMY,Germany,2016,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2016,0,0,0,0,0,0,0,0,0,1,31.9240886375922
350,GRC,Greece,2016,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2016,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,2016,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2016,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,2016,0,0,0,0,0,0,0,0,0,0,37.05149272508395
41,HAI,Haiti,2016,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,2016,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,2016,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2016,0,0,0,0,0,0,0,0,0,0,20.0812235448632
850,INS,Indonesia,2016,0,0,0,1,0,0,0,0,0,1,
205,IRE,Ireland,2016,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2016,0,0,0,0,0,0,0,0,0,0,1.318271512412275
645,IRQ,Iraq,2016,0,0,0,0,0,0,0,0,0,1,14.13826515654592
666,ISR,Israel,2016,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2016,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2016,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,2016,0,0,0,0,0,0,0,0,0,0,103.8862774216925
663,JOR,Jordan,2016,0,0,0,0,0,0,0,0,0,1,68.48339671189552
740,JPN,Japan,2016,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2016,0,0,0,0,0,0,0,0,0,0,28.53156685215977
341,KOS,Kosovo,2016,0,0,0,0,0,0,0,0,0,0,
690,KUW,Kuwait,2016,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2016,0,0,1,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2016,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2016,0,0,0,0,0,0,0,0,0,1,90.18542118895284
367,LAT,Latvia,2016,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2016,0,0,0,0,0,0,0,0,0,1,30.48459084237489
660,LEB,Lebanon,2016,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2016,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2016,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2016,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2016,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2016,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2016,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2016,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2016,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2016,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2016,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2016,0,0,0,0,0,0,0,0,0,0,50.29659271317375
359,MLD,Moldova,2016,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2016,0,0,0,0,0,0,0,0,0,1,28.18580605099068
348,MNT,Montenegro,2016,0,0,1,0,0,0,0,0,0,1,
712,MON,Mongolia,2016,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2016,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2016,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2016,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2016,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2016,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2016,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2016,0,0,0,0,0,0,0,0,0,0,96.40990304485872
475,NIG,Nigeria,2016,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2016,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,2016,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2016,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2016,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2016,0,0,0,0,0,0,0,0,0,1,24.39509931972508
95,PAN,Panama,2016,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2016,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2016,0,0,0,0,0,0,0,0,0,1,37.84524786148124
840,PHI,Philippines,2016,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2016,0,0,0,0,0,0,0,0,0,1,97.13880216909516
290,POL,Poland,2016,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2016,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2016,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2016,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2016,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2016,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2016,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2016,0,0,0,0,0,0,0,0,0,1,51.06727837460778
560,SAF,South Africa,2016,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2016,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2016,0,0,0,0,0,0,0,0,0,1,
626,SDN,Sudan-North,2016,0,0,0,0,0,0,0,0,0,1,51.14760184260773
433,SEN,Senegal,2016,0,0,0,0,0,0,0,0,0,0,61.83933651305406
342,SER,Serbia,2016,0,0,0,0,0,0,0,0,0,0,
451,SIE,Sierra Leone,2016,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2016,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2016,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2016,0,0,0,0,0,0,0,0,0,0,72.27210227739752
940,SOL,Solomon Islands,2016,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2016,0,0,0,0,0,0,0,0,0,0,41.69056124582784
230,SPN,Spain,2016,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2016,0,0,0,0,0,0,0,0,0,1,
525,SSU,South Sudan,2016,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2016,0,0,0,0,0,0,0,0,0,1,94.0048924623215
572,SWA,Swaziland,2016,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2016,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2016,0,0,0,0,0,0,0,0,0,0,21.85367603466313
652,SYR,Syria,2016,0,0,0,0,0,0,0,0,0,0,36.00513896535507
702,TAJ,Tajikistan,2016,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2016,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2016,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2016,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2016,0,0,0,0,0,0,0,0,0,1,23.18568985105111
461,TOG,Togo,2016,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,2016,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2016,0,0,0,0,0,0,0,0,0,1,68.02942460685614
640,TUR,Turkey,2016,0,1,0,0,0,0,0,0,0,1,46.40453618733318
696,UAE,UAE,2016,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2016,0,0,0,1,0,0,0,0,0,1,35.16034263401921
200,UKG,United Kingdom,2016,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2016,0,0,0,0,0,0,0,0,0,1,123.3424209331182
165,URU,Uruguay,2016,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2016,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2016,0,0,0,0,0,0,0,0,0,0,17.38210981349365
101,VEN,Venezuela,2016,0,0,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,2016,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2016,0,0,0,0,0,0,0,0,0,0,22.84114829279163
490,ZAI,Congo Kinshasa,2016,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2016,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2016,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2017,0,0,0,0,0,0,0,0,0,1,14.51334274040564
339,ALB,Albania,2017,0,0,0,0,0,0,0,0,0,1,75.09610199615487
615,ALG,Algeria,2017,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2017,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2017,0,0,0,0,0,0,0,0,0,1,37.73652218010358
371,ARM,Armenia,2017,0,0,0,0,0,0,0,0,0,1,85.71426992824647
900,AUL,Australia,2017,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2017,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2017,0,0,0,0,0,0,0,0,0,1,39.26479069347955
692,BAH,Bahrain,2017,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2017,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2017,0,0,0,0,0,0,0,0,0,1,38.05163203944902
439,BFO,Burkina Faso,2017,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2017,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2017,0,0,0,1,0,0,0,0,0,1,75.15549155113713
771,BNG,Bangladesh,2017,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2017,0,0,0,0,0,0,0,0,0,1,35.68795641929895
346,BOS,Bosnia,2017,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2017,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2017,0,0,0,0,0,0,0,0,0,0,26.81566645630165
516,BUI,Burundi,2017,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2017,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2017,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2017,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2017,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2017,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2017,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2017,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2017,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2017,0,0,0,0,0,0,0,0,0,0,13.91548551949283
100,COL,Colombia,2017,0,0,0,0,0,0,0,0,0,0,41.15099699573082
581,COM,Comoros,2017,0,0,0,0,0,0,0,0,0,1,16.78066329639047
484,CON,Congo Brazzaville,2017,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2017,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2017,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2017,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2017,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2017,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2017,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2017,0,0,0,0,0,0,0,0,0,1,82.3298173981987
42,DOM,Dominican Republic,2017,0,0,0,0,0,0,0,0,0,0,38.65376849678429
130,ECU,Ecuador,2017,0,0,0,0,0,0,0,0,0,1,40.32432956548183
651,EGY,Egypt,2017,0,0,0,0,0,0,0,0,0,1,34.69610185747585
411,EQG,Equatorial Guinea,2017,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2017,0,0,0,0,0,0,0,0,0,1,
366,EST,Estonia,2017,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2017,0,0,0,0,0,0,0,0,0,1,
860,ETM,East Timor,2017,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2017,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2017,0,0,0,0,0,0,0,0,0,1,33.72151579760399
220,FRN,France,2017,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2017,0,0,0,0,0,0,0,0,0,1,47.03831342472173
420,GAM,Gambia,2017,0,0,0,0,0,0,0,0,0,1,
452,GHA,Ghana,2017,0,0,0,0,0,0,0,0,0,1,58.91373537617095
255,GMY,Germany,2017,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2017,0,0,0,0,0,0,0,0,0,1,31.88884166155656
350,GRC,Greece,2017,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2017,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,2017,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2017,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,2017,0,0,0,0,0,0,0,0,0,0,33.9104028775367
41,HAI,Haiti,2017,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,2017,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,2017,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2017,0,0,0,0,0,0,0,0,0,0,19.50493737126319
850,INS,Indonesia,2017,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,2017,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2017,0,0,0,0,0,0,0,0,0,0,1.392311791045533
645,IRQ,Iraq,2017,0,0,0,0,0,0,0,0,0,1,15.11616091518546
666,ISR,Israel,2017,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2017,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2017,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,2017,0,0,0,0,0,0,0,0,0,0,101.3654152587478
663,JOR,Jordan,2017,0,0,0,0,0,0,0,0,0,1,72.58574691580174
740,JPN,Japan,2017,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2017,0,0,0,0,0,0,0,0,0,0,33.4901470475528
341,KOS,Kosovo,2017,0,0,0,0,0,0,0,0,0,0,
690,KUW,Kuwait,2017,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2017,0,0,2,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2017,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2017,0,0,0,0,0,0,0,0,0,1,94.48410660153534
367,LAT,Latvia,2017,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2017,0,0,0,0,0,0,0,0,0,1,36.21068409733943
660,LEB,Lebanon,2017,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2017,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2017,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2017,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2017,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2017,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2017,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2017,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2017,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2017,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2017,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2017,0,0,0,0,0,0,0,0,0,0,49.85860000761
359,MLD,Moldova,2017,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2017,0,0,0,0,0,0,0,0,0,1,29.06120435754572
348,MNT,Montenegro,2017,0,0,0,0,0,0,0,0,0,1,
712,MON,Mongolia,2017,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2017,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2017,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2017,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2017,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2017,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2017,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2017,0,0,0,0,0,0,0,0,0,0,97.35167862091886
475,NIG,Nigeria,2017,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2017,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,2017,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2017,0,0,0,0,0,0,0,0,0,0,
